num|date|name|budget|domestic|intl
3581|7/14/2009|[Rec]|2100000|0|27117954
3582|3/21/2014|God’s Not Dead|2000000|60342435|60342435
3583|9/30/2011|Courageous|2000000|34522221|35185884
3584|6/15/2007|Nancy Drew|2000000|25584685|30703845
3585|4/8/1964|From Russia With Love|2000000|24800000|78900000
3586|5/21/1982|Mad Max 2: The Road Warrior|2000000|24600832|24600832
3587|1/1/1946|Notorious|2000000|24464742|24464742
3588|8/2/1967|In the Heat of the Night|2000000|24379978|24379978
3589|12/17/1973|Sleeper|2000000|18344729|18344729
3590|8/11/1972|Everything You Always Wanted to Know|2000000|18016290|18016290
3591|12/25/1962|To Kill A Mockingbird|2000000|13129846|13129846
3592|10/20/2000|The Legend of Drunken Master|2000000|11546543|11546543
3593|10/8/1999|Boys Don't Cry|2000000|11540607|20741000
3594|2/9/2007|Das Leben der Anderen|2000000|11284657|81197047
3595|1/1/1962|Lolita (1962)|2000000|9250000|9250000
3596|1/1/1940|Boom Town|2000000|9172000|9172000
3597|10/11/2013|Machete Kills|2000000|8008161|9408161
3598|1/1/1947|Gentleman's Agreement|2000000|7800000|7800000
3599|9/25/1961|The Hustler|2000000|7600000|7600000
3600|12/31/1986|Witchboard|2000000|7369373|7369373
3601|11/26/2003|Les Triplettes de Belleville|2000000|7301288|14440113
3602|6/26/1998|Smoke Signals|2000000|6719300|7756617
3603|6/11/2010|Winter's Bone|2000000|6531503|16131552
3604|8/15/2003|American Splendor|2000000|6003587|8685632
3605|7/2/2004|Before Sunset|2000000|5792822|11293790
3606|3/30/2001|Amores Perros|2000000|5383834|20883834
3607|8/20/2003|Thirteen|2000000|4601043|9505996
3608|1/23/2004|Touching the Void|2000000|4593598|15396525
3609|10/8/2010|Inside Job|2000000|4311834|7799257
3610|1/1/1938|Alexander's Ragtime Band|2000000|4000000|4000000
3611|6/17/2005|Me and You and Everyone We Know|2000000|3885134|8425527
3612|11/10/2006|Harsh Times|2000000|3337931|6225304
3613|3/3/2000|Ghost Dog: Way of the Samurai|2000000|3330230|6030230
3614|8/2/2002|Full Frontal|2000000|2512846|3438804
3615|12/25/2008|Waltz with Bashir|2000000|2283849|11125664
3616|6/28/2006|Strangers with Candy|2000000|2072645|2077844
3617|10/4/2006|Shortbus|2000000|1985292|1985292
3618|5/2/2008|Son of Rambow: A Home Movie|2000000|1785505|10573083
3619|9/12/2003|The Book of Mormon Movie, Volume 1: The Journey|2000000|1660865|1660865
3620|5/12/2000|Hamlet|2000000|1577287|2419669
3621|7/27/2007|No End In Sight|2000000|1433319|1433319
3622|4/30/1999|Get Real|2000000|1152411|1152411
3623|9/7/2007|In the Shadow of the Moon|2000000|1134358|1134358
3624|4/8/2011|Meek's Cutoff|2000000|977772|1869928
3625|2/11/2005|Inside Deep Throat|2000000|691880|691880
3626|9/28/2001|Dinner Rush|2000000|638227|1075504
3627|9/24/2010|The Virginity Hit|2000000|636706|636706
3628|5/15/1998|Clockwatchers|2000000|537948|539961
3629|11/6/1985|Subway|2000000|390659|1663296
3630|4/15/2005|House of D|2000000|388532|466106
3631|1/18/2008|Teeth|2000000|347578|2350641
3632|7/26/1996|Stonewall|2000000|304602|304602
3633|9/8/2006|Sherrybaby|2000000|199176|622806
3634|9/18/1998|Six-String Samurai|2000000|134624|134624
3635|5/26/2000|Hum to Mohabbt Karega|2000000|121807|121807
3636|4/15/2005|It's All Gone Pete Tong|2000000|120620|1620620
3637|1/29/2010|Saint John of Las Vegas|2000000|102645|102645
3638|4/15/1998|24 7: Twenty Four Seven|2000000|72544|72544
3639|10/24/2008|Roadside Romeo|2000000|55202|2046090
3640|5/4/2001|Eureka|2000000|49388|76654
3641|7/18/2003|This Thing of Ours|2000000|37227|37227
3642|3/20/2009|Super Capers|2000000|30955|30955
3643|1/1/1993|Return of the Living Dead 3|2000000|21000|21000
3644|11/20/2009|The Missing Person|2000000|17896|17896
3645|2/10/2006|London|2000000|12667|12667
3646|6/11/2010|Jerusalema|2000000|7294|7294
3647|6/23/2006|Say Uncle|2000000|5361|5361
3648|9/9/2011|Grave Encounters|2000000|0|2151887
3649|12/10/2004|Freeze Frame|2000000|0|91062
3650|3/19/2013|Straight A's|2000000|0|0
3651|3/30/2012|The Legend of Hell's Gate:  An American Conspiracy|2000000|0|0
3652|8/12/1927|Wings|2000000|0|0
3653|7/7/2007|Rockaway|2000000|0|0
3654|4/28/1971|Bananas|2000000|0|0
3655|12/31/2014|Lucky Dog|2000000|0|0
3656|7/25/2008|Man on Wire|1900000|2962242|5617067
3657|10/8/2010|Nowhere Boy|1900000|1445366|7785229
3658|7/11/2003|Northfork|1900000|1420578|1445140
3659|6/3/2011|Submarine|1900000|467602|4581937
3660|4/9/2010|The Square|1900000|406216|684214
3661|6/29/2007|Chacun sa nuit|1900000|18435|18435
3662|8/27/2010|The Last Exorcism|1800000|41034350|70165900
3663|11/16/1976|Carrie|1800000|25878153|25878153
3664|11/9/1984|A Nightmare on Elm Street|1800000|25504513|25504513
3665|6/27/2012|Beasts of the Southern Wild|1800000|12795746|21080058
3666|1/29/1964|Dr. Strangelove|1800000|9164370|9164370
3667|1/1/1973|Battle for the Planet of the Apes|1800000|8800000|8800000
3668|9/18/1951|A Streetcar Named Desire|1800000|8000000|8000000
3669|8/3/1968|Hang 'em High|1800000|6800000|6800000
3670|11/15/2002|El crimen de padre Amaro|1800000|5719000|5719000
3671|6/15/2001|Songcatcher|1800000|3050934|3050934
3672|8/23/2011|Higher Ground|1800000|841056|859182
3673|4/22/2011|POM Wonderful Presents: The Greatest Movie Ever Sold|1800000|638476|638476
3674|1/7/2005|Travellers and Magicians|1800000|506793|1058893
3675|1/1/1993|Ed and his Dead Mother|1800000|673|673
3676|6/18/1999|Run Lola Run|1750000|7267324|14533173
3677|2/7/2003|May|1750000|145540|497339
3678|10/8/2010|I Spit on Your Grave|1750000|93051|1278471
3679|11/23/2001|In the Bedroom|1700000|35930604|43430604
3680|1/1/1972|Conquest of the Planet of the Apes|1700000|9700000|9700000
3681|10/4/2013|Grace Unplugged|1700000|2507159|2507159
3682|10/1/1999|Happy, Texas|1700000|2039192|2891228
3683|6/17/2005|My Summer of Love|1700000|1000915|4951476
3684|6/24/2005|Yes|1700000|396035|661221
3685|8/5/1953|From Here to Eternity|1650000|30500000|30500000
3686|1/1/1938|You Can't Take It With You|1644000|4000000|4000000
3687|4/9/1999|Foolish|1600000|6026908|6026908
3688|1/1/1949|She Wore a Yellow Ribbon|1600000|5400000|5400000
3689|4/7/1974|The Conversation|1600000|4420000|4420000
3690|10/15/2010|N-Secure|1600000|2595644|2595644
3691|2/1/2008|Sukkar banat|1600000|1060591|14253760
3692|12/31/1989|Out of the Dark|1600000|419428|419428
3693|1/27/2006|Bubble|1600000|145382|145382
3694|9/23/2005|Dil Jo Bhi Kahey...|1600000|129319|129319
3695|1/15/1999|Mississippi Mermaid|1600000|27795|2627795
3696|11/4/2005|I Love Your Work|1600000|3264|3264
3697|4/1/2011|Insidious|1500000|54009150|99870886
3698|9/12/2003|Cabin Fever|1500000|21158188|30351664
3699|5/2/2007|Waitress|1500000|19097550|22217183
3700|9/8/1989|Kickboxer|1500000|14533681|14533681
3701|2/26/1988|Bloodsport|1500000|11806119|11806119
3702|1/1/1939|Mr. Smith Goes To Washington|1500000|9000000|9000000
3703|7/21/1995|Kids|1500000|7412216|20412216
3704|10/5/2005|The Squid and the Whale|1500000|7372734|11191423
3705|3/13/2002|Kissing Jessica Stein|1500000|7025722|8831884
3706|10/31/1945|Spellbound|1500000|7000000|7000000
3707|4/20/1979|Dawn of the Dead|1500000|5100000|55000000
3708|9/23/1994|Exotica|1500000|5046118|5046118
3709|7/26/2013|The To Do List|1500000|3491669|3491669
3710|2/1/2013|The Gatekeepers|1500000|2408553|2408553
3711|6/26/1998|Buffalo '66|1500000|2380606|2380606
3712|3/2/1984|Repo Man|1500000|2300000|2300000
3713|1/18/1985|Blood Simple|1500000|1690913|2730877
3714|4/19/2002|Nueve Reinas|1500000|1222889|12412889
3715|3/25/2005|The Ballad of Jack and Rose|1500000|712294|1126258
3716|8/31/1994|Killing Zoe|1500000|418953|418953
3717|8/10/2001|Session 9|1500000|378176|1619602
3718|9/5/2007|I Want Someone To Eat Cheese With|1500000|194568|194568
3719|8/19/2011|Amigo|1500000|184705|184705
3720|2/5/1936|Modern Times|1500000|163245|163245
3721|5/11/2007|The Salon|1500000|139084|139084
3722|3/22/2002|Stolen Summer|1500000|119841|119841
3723|9/28/2005|Forty Shades of Blue|1500000|75828|172569
3724|10/9/2009|Trucker|1500000|52429|52429
3725|5/29/2009|Pontypool|1500000|3865|31916
3726|6/3/2011|The Lion of Judah|1500000|0|0
3727|3/17/2006|Fetching Cody|1500000|0|0
3728|12/31/2013|Last I Heard|1500000|0|0
3729|12/21/1937|Snow White and the Seven Dwarfs|1488000|184925485|184925485
3730|1/1/1968|Shalako|1455000|2620000|2620000
3731|4/29/2005|Holy Girl|1400000|304124|1261792
3732|9/17/2004|Incident at Loch Ness|1400000|36830|56073
3733|8/21/2001|Batman - The Movie|1377800|0|0
3734|3/5/1999|Lock, Stock and Two Smoking Barrels|1350000|3897569|28356188
3735|8/19/1983|The Ballad of Gregorio Cortez|1305000|909000|909000
3736|6/26/1936|San Francisco|1300000|2868000|5273000
3737|10/9/1998|Festen|1300000|1647780|1647780
3738|10/11/1996|Trees Lounge|1300000|749741|749741
3739|5/22/2009|The Girlfriend Experience|1300000|695840|1005840
3740|3/23/2007|Journey from the Fall|1300000|635305|635305
3741|5/5/2000|The Basket|1300000|609042|609042
3742|3/15/1985|Def-Con 4|1300000|210904|210904
3743|12/9/2005|Neal n' Nikki|1300000|100358|329621
3744|12/19/2003|The Hebrew Hammer|1300000|77755|77755
3745|4/7/2006|Simon|1300000|4055|1738663
3746|6/13/2014|Los insolitos peces gato|1300000|733|733
3747|5/24/2011|Forget Me Not|1300000|0|0
3748|1/1/1940|Rebecca|1288000|6000000|6000000
3749|4/30/1981|Friday the 13th Part 2|1250000|21722776|21722776
3750|1/1/1945|The Lost Weekend|1250000|11000000|11000000
3751|8/31/1984|C.H.U.D.|1250000|4700000|4700000
3752|1/21/1953|Niagara|1250000|2500000|2500000
3753|10/28/1941|How Green Was My Valley|1250000|0|0
3754|9/26/1975|The Rocky Horror Picture Show|1200000|139876417|139876417
3755|10/29/2004|Saw|1200000|55185045|103096345
3756|8/4/1989|Sex, Lies, and Videotape|1200000|24741667|36741667
3757|2/22/2002|Monsoon Wedding|1200000|13876974|27025600
3758|11/10/2000|You Can Count on Me|1200000|9180275|11142665
3759|10/3/1955|The Trouble With Harry|1200000|7000000|7000000
3760|7/3/1951|Strangers on a Train|1200000|7000000|7000000
3761|12/29/1967|Il buono, il brutto, il cattivo|1200000|6100000|6100000
3762|3/4/2003|The Day the Earth Stood Still|1200000|3700000|3700000
3763|10/23/1992|Reservoir Dogs|1200000|2832029|2832029
3764|7/7/2000|But I'm a Cheerleader|1200000|2205627|2629191
3765|12/23/1956|The Wrong Man|1200000|2000000|2000000
3766|1/1/1976|The Blue Bird|1200000|887000|887000
3767|4/13/2012|Blue Like Jazz|1200000|595018|595018
3768|11/19/1982|Q|1200000|255000|255000
3769|3/21/2003|Down & Out with the Dolls|1200000|58936|58936
3770|6/18/2004|Grand Theft Parsons|1200000|0|0
3771|10/20/1936|Charge of the Light Brigade, The|1200000|0|0
3772|10/7/2005|Waiting...|1125000|16124543|18673274
3773|12/25/2005|Wolf Creek|1100000|16186348|29005064
3774|9/4/1987|The Offspring|1100000|1355728|1355728
3775|2/22/2002|Sex with Strangers|1100000|247740|247740
3776|5/18/2012|Beyond the Black Rainbow|1100000|56491|56491
3777|5/14/2003|Dracula: Pages from a Virgin's Diary|1100000|39659|84788
3778|4/7/2009|Faith Like Potatoes|1100000|0|0
3779|12/11/2009|Rocket Singh: Salesman of the Year|1070000|164649|5348767
3780|1/23/1943|Casablanca|1039000|10462500|10462500
3781|11/21/1976|Rocky|1000000|117235147|225000000
3782|1/6/2012|The Devil Inside|1000000|53261944|101758489
3783|10/7/1963|Tom Jones|1000000|37600000|37600000
3784|2/8/1976|Taxi Driver|1000000|28262574|28262574
3785|2/1/1980|The Fog|1000000|21378361|21378361
3786|5/25/2012|Chernobyl Diaries|1000000|18119640|38390020
3787|4/10/1981|The Howling|1000000|17985000|17985000
3788|5/8/1963|Dr. No|1000000|16067035|59567035
3789|9/18/1987|Hellraiser|1000000|14564000|14564000
3790|9/16/2005|Cry Wolf|1000000|10047674|15943081
3791|8/18/2000|Godzilla 2000|1000000|10037390|10037390
3792|12/29/2010|Blue Valentine|1000000|9737892|16566240
3793|12/2/2005|Transamerica|1000000|9015303|16553163
3794|1/1/1956|Love Me Tender|1000000|9000000|9000000
3795|1/1/1970|Beyond the Valley of the Dolls|1000000|9000000|9000000
3796|1/1/1949|Sands of Iwo Jima|1000000|7800000|7800000
3797|3/23/2012|October Baby|1000000|5355847|5355847
3798|6/12/2009|Food, Inc.|1000000|4417674|4674630
3799|8/21/1998|Next Stop, Wonderland|1000000|3395581|3465703
3800|10/21/2011|Martha Marcy May Marlene|1000000|2981038|3531038
3801|8/3/2005|Junebug|1000000|2678010|3557954
3802|8/1/2008|Frozen River|1000000|2511476|6030129
3803|11/21/2001|The Sidewalks of New York|1000000|2402459|3575308
3804|4/24/1998|Two Girls and a Guy|1000000|2057193|2315026
3805|9/29/2000|The Broken Hearts Club: A Romantic Comedy|1000000|1744858|2022442
3806|6/28/2006|Who Killed the Electric Car?|1000000|1678874|1849392
3807|7/17/1996|Walking and Talking|1000000|1287480|1615787
3808|9/19/2003|Bubba Ho-Tep|1000000|1239183|1492895
3809|12/7/2001|No Man's Land|1000000|1067481|2684207
3810|10/9/1998|Slam|1000000|1009819|1087521
3811|4/6/2001|Brigham City|1000000|852206|852206
3812|12/1/2000|Panic|1000000|779137|1425707
3813|9/8/2000|Fiza|1000000|623791|1179462
3814|2/3/2010|Ajami|1000000|621859|621859
3815|10/23/1998|Orgazmo|1000000|582024|627287
3816|7/29/2011|The Future|1000000|568662|568662
3817|2/14/2003|All the Real Girls|1000000|549666|703020
3818|6/20/1997|Dream With The Fishes|1000000|542909|542909
3819|10/19/2007|Wristcutters: A Love Story|1000000|446165|460136
3820|5/5/2000|Luminarias|1000000|428535|428535
3821|8/22/2003|The Battle of Shaker Heights|1000000|280351|280351
3822|1/18/2008|Taxi to the Dark Side|1000000|274661|304472
3823|9/24/2004|Guiana 1838|1000000|227241|227241
3824|12/30/2002|Love Lisa|1000000|213137|213137
3825|7/7/2006|Once in a Lifetime: the Extraordinary Story of the New York Cosmos|1000000|144601|206351
3826|8/22/2001|Lisa Picard is Famous|1000000|113433|113433
3827|10/30/2009|House of the Devil, The|1000000|101215|102812
3828|9/16/2005|Chocolate: Deep Dark Secrets|1000000|49000|1549000
3829|7/1/2011|The Perfect Host|1000000|48764|48764
3830|9/25/1998|The Last Big Thing|1000000|22434|22434
3831|8/7/1998|Safe Men|1000000|21210|21210
3832|8/31/2001|Speedway Junky|1000000|17127|17127
3833|9/3/2010|16 to Life|1000000|11574|11574
3834|1/17/2007|Alone with Her|1000000|10787|844377
3835|3/19/1999|Sparkler|1000000|5494|5494
3836|3/18/2005|The Helix...  Loaded|1000000|3700|3700
3837|4/21/2006|In Her Line of Fire|1000000|884|884
3838|12/13/2002|The Jimmy Show|1000000|703|703
3839|5/17/2013|Black Rock|1000000|0|0
3840|3/20/2012|Snow White: A Deadly Summer|1000000|0|0
3841|1/29/2010|Zombies of Mass Destruction|1000000|0|0
3842|12/31/2008|Steppin: The Movie|1000000|0|0
3843|10/24/2003|The Party's Over|1000000|0|0
3844|9/23/2005|Proud|1000000|0|0
3845|9/15/2006|Jimmy and Judy|1000000|0|0
3846|1/7/2014|Hidden Away|1000000|0|0
3847|12/31/2014|Doc Holliday's Revenge|1000000|0|0
3848|12/31/2014|A Fine Step|1000000|0|0
3849|12/31/2013|Heli|1000000|0|0
3850|6/1/2007|And Then Came Love|989000|8158|8158
3851|4/14/2006|Hard Candy|950000|1024640|8267066
3852|9/27/2002|Charly|950000|814666|814666
3853|7/28/1954|On the Waterfront|910000|9600000|9600000
3854|7/12/2013|Fruitvale Station|900000|16098998|16098998
3855|1/25/2008|4 luni, 3 saptamani si 2 zile|900000|1196321|11993156
3856|8/26/2011|Circumstance|900000|454121|454121
3857|8/25/2006|The Quiet|900000|381420|381420
3858|1/30/2004|Latter Days|850000|833118|833118
3859|10/25/2002|Time Changer|825000|1500711|1500711
3860|8/11/2009|London to Brighton|825000|0|610776
3861|12/31/2009|Crying With Laughter|820000|0|0
3862|12/30/2011|Jodaeiye Nader az Simin|800000|7098492|24426169
3863|5/10/1996|Welcome to the Dollhouse|800000|4198137|5034794
3864|3/28/2003|Raising Victor Vargas|800000|2073984|2811439
3865|8/9/2002|Pandora's Box|800000|881950|881950
3866|7/18/2007|Cama adentro|800000|200433|200433
3867|3/10/2000|Deterrence|800000|144583|371647
3868|5/7/2004|The Mudge Boy|800000|62544|62544
3869|4/11/2003|The Young Unknowns|800000|58163|58163
3870|6/19/2009|Dead Snow|800000|46742|2194020
3871|2/3/2012|Kill List|800000|29063|462206
3872|8/6/2004|Saints and Soldiers|780000|1310470|1310470
3873|8/11/1973|American Graffiti|777000|115000000|140000000
3874|9/8/2006|Iraq for Sale: The War Profiteers|775000|0|0
3875|9/9/2011|Kevin Hart: Laugh at My Pain|750000|7706436|7712436
3876|4/13/2007|Aqua Teen Hunger Force: The Movie|750000|5520368|5520368
3877|6/8/2012|Safety Not Guaranteed|750000|4010957|4413188
3878|11/15/2002|Interview with the Assassin|750000|47329|47329
3879|7/1/2005|Undead|750000|41196|229250
3880|1/23/2009|Donkey Punch|750000|19367|19367
3881|6/25/1968|La mariée était en noir|747000|44566|44566
3882|1/1/1952|High Noon|730000|8000000|8000000
3883|10/14/1994|Hoop Dreams|700000|7768371|11768371
3884|6/24/2005|Rize|700000|3278611|4462763
3885|9/7/2001|L.I.E.|700000|1140965|1140965
3886|10/8/1999|Naturally Native|700000|10508|10508
3887|4/7/1933|King Kong (1933)|672000|10000000|10000000
3888|4/10/1953|House of Wax|658000|23800000|23800000
3889|6/19/1998|Hav Plenty|650000|2301777|2301777
3890|12/31/2012|After|650000|0|0
3891|9/6/1935|Top Hat|609000|1782000|3202000
3892|7/14/1999|The Blair Witch Project|600000|140539099|248300000
3893|8/10/1977|The Kentucky Fried Movie|600000|15000000|20000000
3894|5/10/1967|Per qualche dollaro in più|600000|4300000|4300000
3895|10/31/2000|Mercy Streets|600000|173599|173599
3896|5/2/2014|Water & Power|600000|42557|42557
3897|10/19/2007|Arnolds Park|600000|23616|23616
3898|7/2/1999|Broken Vessels|600000|15030|85343
3899|8/23/2002|Crop Circles: Quest for Truth|600000|0|0
3900|8/11/1964|A Hard Day's Night|560000|12299668|12299668
3901|12/31/1931|Mata Hari|558000|900000|900000
3902|5/9/1980|Friday the 13th|550000|39754601|59754601
3903|4/27/1984|Love Letters|550000|5269990|5269990
3904|9/26/2008|Fireproof|500000|33456317|33473297
3905|11/15/1974|Benji|500000|31559560|31559560
3906|8/6/2004|Open Water|500000|30500882|55518641
3907|1/1/1977|Kingdom of the Spiders|500000|17000000|17000000
3908|5/13/2005|Mad Hot Ballroom|500000|8117961|9079042
3909|10/3/2003|The Station Agent|500000|5801558|9470209
3910|1/22/2010|To Save a Life|500000|3777210|3824868
3911|6/16/2006|Wordplay|500000|3121270|3177636
3912|10/22/1999|Beyond the Mat|500000|2047570|2047570
3913|2/1/2002|The Singles Ward|500000|1250798|1250798
3914|1/30/2004|Osama|500000|1127331|1971479
3915|6/9/2000|Groove|500000|1115313|1167524
3916|1/31/2003|The R.M.|500000|1111615|1111615
3917|7/30/1999|Twin Falls Idaho|500000|985341|1027228
3918|8/20/2004|Mean Creek|500000|603951|1348750
3919|2/13/1998|Hurricane Streets|500000|334041|367582
3920|7/12/2002|Never Again|500000|307631|308793
3921|11/19/1956|Shichinin no samurai|500000|271736|271736
3922|8/29/2003|Civil Brand|500000|254293|254293
3923|10/29/2010|Monsters|500000|237301|5639730
3924|3/24/2006|Lonesome Jim|500000|154187|602789
